time,Qsim
2019-11-21T00:00:00,17.01
2019-11-22T00:00:00,16.41
2019-11-23T00:00:00,15.89
2019-11-24T00:00:00,15.36
2019-11-25T00:00:00,14.75
2019-11-26T00:00:00,14.38
2019-11-27T00:00:00,14.33
2019-11-28T00:00:00,13.85
2019-11-29T00:00:00,13.40
2019-11-30T00:00:00,13.21
2019-12-01T00:00:00,12.98
2019-12-02T00:00:00,12.82
2019-12-03T00:00:00,12.90
2019-12-04T00:00:00,12.99
2019-12-05T00:00:00,12.77
2019-12-06T00:00:00,12.30
2019-12-07T00:00:00,11.75
2019-12-08T00:00:00,11.30
2019-12-09T00:00:00,10.92
2019-12-10T00:00:00,10.57
2019-12-11T00:00:00,10.27
2019-12-12T00:00:00,10.23
2019-12-13T00:00:00,10.16
2019-12-14T00:00:00,9.92
2019-12-15T00:00:00,9.76
2019-12-16T00:00:00,9.95
2019-12-17T00:00:00,10.05
2019-12-18T00:00:00,9.75
2019-12-19T00:00:00,9.49
2019-12-20T00:00:00,9.24
2019-12-21T00:00:00,9.43
2019-12-22T00:00:00,9.75
2019-12-23T00:00:00,10.08
2019-12-24T00:00:00,10.63
2019-12-25T00:00:00,10.78
2019-12-26T00:00:00,10.64
2019-12-27T00:00:00,10.76
2019-12-28T00:00:00,12.56
2019-12-29T00:00:00,14.22
2019-12-30T00:00:00,13.34
2019-12-31T00:00:00,15.58
