,1,2,3,4,5,6
Brier_Q25_Q75,0.1423243536513258,0.1944026287842198,0.2161179985661964,0.2260666819721224,0.238090323125605,0.2517624701561661
Brier_Q75_Q90,0.096538295766381,0.1219854677585521,0.1407819932757068,0.1432593834355983,0.1457529562271185,0.146504981131694
Brier_Q90,0.0808702126231024,0.0942026687805522,0.0949033012857304,0.0947936037634094,0.095160021427638,0.0951510763994925
67,0.2532025635573319,0.1083431282448844,0.0437245154035375,0.0247917035898393,0.0139556771510541,0.0080476074889013
Brier_Q10_Q25,0.065500156303357,0.1002262500117317,0.1180211850610088,0.127220695286425,0.1376623479291068,0.1427883147177118
Brier_Q25_Q75,0.1694824951069468,0.2085602331049788,0.234846898515443,0.2413354840386477,0.2540873616643094,0.261989810320642
Brier_Q75_Q90,0.1048100535185582,0.1198534430416849,0.1439809779175483,0.1451454704153482,0.1446202261597673,0.1459312720061048
Brier_Q90,0.0848513313219654,0.0933194068125161,0.0944128372344196,0.0948970238830085,0.094705882565281,0.0948527138666707
68,0.2913653347848924,0.1398223154910897,0.066622810066132,0.0403066054947007,0.0234255170998384,0.0138434411041105
Brier_Q10_Q25,0.0566659519307615,0.0936906724076564,0.1178313685315498,0.1331321460053843,0.1414542493215423,0.1454139945290215
Brier_Q25_Q75,0.1588508310068318,0.1992164256418364,0.2262043155609557,0.2368572556884675,0.2490262914519751,0.2590160505137796
Brier_Q75_Q90,0.10470102019526,0.1204588857195044,0.1426765921103263,0.1434074962079289,0.144629828167381,0.1465562760671043
Brier_Q90,0.0827377164693201,0.0928498722499814,0.0938361428230046,0.0956815440028243,0.0944387373865356,0.0948702898723366
