Fecha,Precip,PET,QM,mes_dia
2017-03-06,0.0,3.4,0.129,03-06
2017-03-07,0.0,3.5,0.079,03-07
2017-03-08,0.0,3.7,0.068,03-08
2017-05-11,0.0,1.3,1.368,05-11
2017-05-12,50.08917506,1.2,1.542,05-12
2017-05-13,2.50138384,1.0,8.148,05-13
2017-05-14,0.0,1.2,26.973,05-14
2017-05-15,0.0,1.1,61.518,05-15
2017-05-16,0.0,0.6,95.445,05-16
2017-05-17,0.0,1.0,99.713,05-17
2017-05-18,0.618668184,2.4,61.892,05-18
2017-05-19,2.865811701,1.3,33.342,05-19
2017-05-20,3.45367891,1.0,20.78,05-20
2017-05-21,0.0,0.9,16.345,05-21
2017-05-22,0.0,0.7,13.891,05-22
2017-05-23,0.0,0.9,12.493,05-23
2017-05-24,16.04480511,0.9,10.661,05-24
2017-05-25,52.69785289,0.9,15.254,05-25
2017-05-26,0.0,1.2,62.235,05-26
2017-05-27,0.0,1.0,203.334,05-27
2017-05-28,3.973250251,0.8,347.086,05-28
2017-05-29,0.0,0.8,418.181,05-29
2017-05-30,0.0,0.4,269.871,05-30
2017-05-31,0.0,0.7,121.721,05-31
2017-06-01,0.0,0.5,60.978,06-01
2017-06-02,0.0,0.4,37.446,06-02
2017-06-03,0.0,0.7,26.729,06-03
2017-06-04,0.0,0.7,21.168,06-04
2017-06-05,0.0,0.4,17.894,06-05
2017-06-06,0.0,0.2,15.478,06-06
2017-06-07,10.03273428,0.6,13.621,06-07
2017-06-08,12.75090318,0.9,17.214,06-08
2017-06-09,0.0,1.5,29.521,06-09
2017-06-10,0.0,1.5,42.944,06-10
2017-06-11,0.0,0.8,45.594,06-11
2017-06-12,0.0,0.2,37.89,06-12
2017-06-13,0.0,0.1,28.821,06-13
2017-06-14,0.0,0.6,21.638,06-14
2017-06-15,0.0,0.7,17.095,06-15
2017-06-16,0.0,2.9,14.2,06-16
2017-06-17,0.0,1.5,12.385,06-17
2017-06-18,6.054618361,2.9,11.124,06-18
2017-06-19,0.0,0.6,10.463,06-19
2017-06-20,0.0,0.3,10.155,06-20
2017-06-21,0.0,0.5,9.886,06-21
2017-06-22,0.0,0.8,9.734,06-22
2017-06-23,0.0,1.5,9.694,06-23
2017-06-24,0.0,1.3,9.178,06-24
2017-06-25,0.0,1.0,8.422,06-25
2017-06-26,0.0,1.1,7.641,06-26
2017-06-27,0.171859294,2.3,7.0,06-27
2017-06-28,7.955875124,1.0,6.518,06-28
2017-06-29,52.47031664,0.7,6.971,06-29
2017-06-30,0.0,0.2,24.926,06-30
2017-07-01,0.0,0.1,84.595,07-01
2017-07-02,0.0,0.2,232.055,07-02
2017-07-03,0.0,0.6,311.792,07-03
2017-07-04,0.0,0.5,192.207,07-04
2017-07-05,0.0,0.7,74.742,07-05
2017-07-06,0.0,0.9,36.122,07-06
2017-07-07,0.0,0.9,23.081,07-07
2017-07-08,0.0,1.0,17.373,07-08
2017-07-09,0.0,0.9,14.608,07-09
2017-07-10,20.1470443,0.8,12.687,07-10
2017-07-11,1.352396016,0.9,11.387,07-11
2017-07-12,0.85929647,1.3,12.378,07-12
2017-07-13,0.0,1.2,23.742,07-13
2017-07-14,0.0,1.3,34.278,07-14
2017-07-15,13.28456607,2.4,33.275,07-15
2017-07-16,12.05707275,1.2,27.749,07-16
2017-07-17,0.0,0.9,28.588,07-17
2017-07-18,0.0,0.7,35.859,07-18
2017-07-19,0.0,0.9,47.98,07-19
2017-07-20,0.0,1.0,46.544,07-20
2017-07-21,0.0,0.8,33.691,07-21
2017-07-22,0.0,0.6,22.571,07-22
2017-07-23,0.0,1.3,16.521,07-23
2017-07-24,1.866938492,1.5,13.399,07-24
2017-07-25,2.824169445,1.0,11.495,07-25
2017-07-26,12.01750962,0.9,10.741,07-26
2017-07-27,0.0,0.9,14.181,07-27
2017-07-28,0.0,1.2,18.999,07-28
2017-07-29,0.0,1.6,22.951,07-29
2017-07-30,0.0,1.3,21.876,07-30
2017-07-31,0.0,0.8,17.812,07-31
2017-08-01,25.9014981,0.8,14.607,08-01
2017-08-02,0.354311964,1.1,17.806,08-02
2017-08-03,0.0,0.6,33.448,08-03
2017-08-04,0.0,0.5,61.117,08-04
2017-08-05,0.0,0.9,82.252,08-05
2017-08-06,0.0,1.0,77.37,08-06
2017-08-07,33.29611378,1.0,49.859,08-07
2017-08-08,0.0,1.3,52.187,08-08
2017-08-09,0.0,1.1,91.026,08-09
2017-08-10,9.306731944,1.5,127.756,08-10
2017-08-11,72.43954258,1.5,163.416,08-11
2017-08-12,32.93314041,1.2,360.499,08-12
2017-08-13,8.785540887,1.2,919.947,08-13
2017-08-14,0.0,1.3,1033.026,08-14
2017-08-15,0.0,1.1,1128.912,08-15
2017-08-16,0.0,1.2,831.689,08-16
2017-08-17,0.0,1.2,413.544,08-17
2017-08-18,0.0,1.4,188.766,08-18
2017-08-19,4.180315236,1.3,91.632,08-19
2017-08-20,0.0,1.5,57.131,08-20
2017-08-21,0.0,1.2,43.165,08-21
2017-08-22,0.0,2.0,35.558,08-22
2017-08-23,0.0,1.8,29.694,08-23
2017-08-24,0.678900892,1.5,25.788,08-24
2017-08-25,0.51130974,1.6,23.122,08-25
2017-08-26,3.695802373,1.4,21.004,08-26
2017-08-27,0.0,1.1,18.759,08-27
2017-08-28,0.319489279,1.4,17.527,08-28
2017-08-29,14.6879044,1.5,16.72,08-29
2017-08-30,0.0,2.1,18.047,08-30
2017-08-31,0.0,1.7,20.845,08-31
2017-09-01,0.0,2.5,21.567,09-01
2017-09-02,0.0,2.4,19.76,09-02
2017-09-03,0.088577991,2.7,16.788,09-03
2017-09-04,10.99305483,1.6,15.241,09-04
2017-09-05,0.0,1.8,18.174,09-05
2017-09-06,3.548490161,2.2,20.641,09-06
2017-09-07,3.327620116,1.4,19.414,09-07
2017-09-08,9.7537007,1.4,28.651,09-08
2017-09-09,6.717412639,1.4,50.144,09-09
2017-09-10,27.6766857,1.5,58.232,09-10
2017-09-11,0.0,2.5,112.456,09-11
2017-09-12,12.40711897,2.0,153.115,09-12
2017-09-13,81.06543819,1.6,172.912,09-13
2017-09-14,6.2678416,1.7,355.655,09-14
2017-09-15,0.0,2.6,783.803,09-15
2017-09-16,0.0,2.3,795.698,09-16
2017-09-17,0.0,2.3,895.831,09-17
2017-09-18,0.0,2.1,576.579,09-18
2017-09-19,0.0,2.2,280.58,09-19
2017-09-20,0.0,2.8,120.986,09-20
2017-09-21,0.575728139,1.9,69.866,09-21
2017-09-22,0.0,1.7,49.467,09-22
2017-09-23,0.0,2.1,39.842,09-23
2017-09-24,0.0,2.9,34.269,09-24
2017-09-25,0.0,2.4,29.641,09-25
2017-09-26,26.29617936,1.8,26.11,09-26
2017-09-27,0.0,1.7,46.335,09-27
2017-09-28,0.0,2.9,90.786,09-28
2017-09-29,0.0,2.9,91.777,09-29
2017-09-30,0.0,2.5,83.483,09-30
2017-10-01,5.469503054,1.9,68.063,10-01
2017-10-02,0.9962561,3.2,60.296,10-02
2017-10-03,0.0,3.8,47.456,10-03
2017-10-04,0.0,4.6,35.606,10-04
2017-10-05,0.0,3.5,28.312,10-05
2017-10-06,0.0,3.4,23.806,10-06
2017-10-07,0.0,4.0,20.475,10-07
2017-10-08,0.0,4.1,17.842,10-08
2017-10-09,0.0,3.5,15.721,10-09
2017-10-10,0.51555682,2.6,14.098,10-10
2017-10-11,6.091114905,3.3,12.926,10-11
2017-10-12,24.25225075,2.9,13.001,10-12
2017-10-13,0.0,1.8,28.816,10-13
2017-10-14,0.0,3.3,45.911,10-14
2017-10-15,0.0,3.6,61.215,10-15
2017-10-16,0.0,4.3,81.074,10-16
2017-10-17,15.12338545,2.2,62.956,10-17
2017-10-18,38.26559665,2.4,64.685,10-18
2017-10-19,0.0,3.2,139.266,10-19
2017-10-20,15.8438994,3.5,233.861,10-20
2017-10-21,2.077053623,2.7,264.582,10-21
2017-10-22,0.0,3.6,303.021,10-22
2017-10-23,0.0,3.1,246.58,10-23
2017-10-24,0.0,3.3,169.99,10-24
2017-10-25,0.0,3.5,129.468,10-25
2017-10-26,0.0,3.5,76.438,10-26
2017-10-27,7.885045759,2.3,55.166,10-27
2017-10-28,0.0,3.3,125.295,10-28
2017-10-29,0.0,3.5,157.015,10-29
2017-10-30,0.0,3.7,91.703,10-30
2017-10-31,0.0,4.0,42.098,10-31
2017-11-01,0.0,4.0,28.901,11-01
2017-11-02,0.85929647,4.3,23.617,11-02
2017-11-03,0.0,3.8,19.963,11-03
2017-11-04,0.0,3.7,17.515,11-04
2017-11-05,0.0,3.4,15.554,11-05
2017-11-06,0.0,3.9,13.765,11-06
2017-11-07,0.0,4.2,12.378,11-07
2017-11-08,0.0,3.3,11.356,11-08
2017-11-09,0.0,4.6,10.464,11-09
2017-11-10,0.0,4.6,9.647,11-10
2017-11-11,0.0,5.4,8.932,11-11
2017-11-12,0.0,4.0,8.411,11-12
2017-11-13,0.0,4.5,7.943,11-13
2017-11-14,0.0,4.8,7.444,11-14
2017-11-15,4.127249423,6.7,6.925,11-15
2017-11-16,3.91569768,2.8,6.674,11-16
2017-11-17,0.0,4.1,6.454,11-17
2017-11-18,0.0,4.9,6.302,11-18
2017-11-19,0.0,5.6,6.264,11-19
2017-11-20,1.294427246,4.0,6.039,11-20
2017-11-21,3.751056139,3.1,5.78,11-21
2017-11-22,0.0,4.5,5.458,11-22
2017-11-23,0.0,7.3,5.031,11-23
2017-11-24,0.0,3.5,4.59,11-24
2017-11-25,0.0,3.5,3.935,11-25
2017-11-26,0.0,4.0,3.534,11-26
2017-11-27,0.0,5.0,3.503,11-27
2017-11-28,0.0,4.4,3.155,11-28
2017-11-29,0.0,4.8,3.045,11-29
2017-11-30,0.0,5.5,2.869,11-30
2017-12-01,0.0,5.4,2.843,12-01
2017-12-02,0.0,4.7,2.521,12-02
2017-12-03,3.929787142,3.5,2.5,12-03
2017-12-04,0.0,4.7,2.927,12-04
2017-12-05,0.0,4.4,2.669,12-05
2017-12-06,0.0,3.6,2.403,12-06
2017-12-07,0.0,4.9,2.38,12-07
2017-12-08,0.0,5.6,2.346,12-08
2017-12-09,0.0,6.7,2.134,12-09
2017-12-10,0.0,6.0,2.026,12-10
2017-12-11,0.0,5.1,2.013,12-11
2017-12-12,0.0,5.8,1.863,12-12
2017-12-13,0.0,5.4,1.738,12-13
2017-12-14,0.0,6.2,1.62,12-14
2017-12-15,0.0,6.4,1.538,12-15
2017-12-16,0.0,6.7,1.444,12-16
2017-12-17,11.12303897,3.9,1.533,12-17
2017-12-18,0.0,4.7,1.779,12-18
2017-12-19,0.0,3.7,1.657,12-19
2017-12-20,0.0,4.3,1.71,12-20
2017-12-21,0.0,5.4,1.726,12-21
2017-12-22,0.0,5.0,1.695,12-22
2017-12-23,0.0,4.3,2.247,12-23
2017-12-24,0.0,5.5,1.95,12-24
2017-12-25,0.0,4.6,1.597,12-25
2017-12-26,0.0,6.2,1.444,12-26
2017-12-27,0.0,5.7,1.31,12-27
2017-12-28,0.0,4.3,1.238,12-28
2017-12-29,0.0,6.4,1.483,12-29
2017-12-30,0.0,6.2,1.267,12-30
2017-12-31,49.02544393,4.9,1.263,12-31
2018-01-01,4.952590433,2.5,1.893,01-01
2018-01-02,0.0,5.8,4.202,01-02
2018-01-03,0.0,5.9,2.895,01-03
2018-01-04,0.0,7.2,1.949,01-04
2018-01-05,5.615361885,7.6,1.627,01-05
2018-01-06,0.0,5.2,1.662,01-06
2018-01-07,0.0,5.3,2.076,01-07
2018-01-08,0.0,6.4,2.113,01-08
2018-01-09,0.0,6.0,1.982,01-09
2018-01-10,0.0,5.5,1.684,01-10
2018-01-11,0.0,6.4,1.587,01-11
2018-01-12,0.0,5.0,1.513,01-12
2018-01-13,19.05483566,6.1,1.398,01-13
2018-01-14,37.82917032,3.2,1.677,01-14
2018-01-15,3.510378127,3.7,3.776,01-15
2018-01-16,0.0,5.3,3.038,01-16
2018-01-17,57.40175552,5.4,2.57,01-17
2018-01-18,0.0,4.9,2.296,01-18
2018-01-19,0.0,4.7,2.809,01-19
2018-01-20,0.0,3.8,5.364,01-20
2018-01-21,2.488719878,3.3,15.137,01-21
2018-01-22,0.0,4.6,11.693,01-22
2018-01-23,0.865233908,5.4,9.204,01-23
2018-01-24,0.0,4.8,8.226,01-24
2018-01-25,0.0,4.7,6.816,01-25
2018-01-26,0.0,3.7,5.11,01-26
2018-01-27,0.265733973,4.7,3.62,01-27
2018-01-28,0.0,5.1,2.915,01-28
2018-01-29,0.0,4.6,2.456,01-29
2018-01-30,0.0,4.9,2.153,01-30
2018-01-31,0.0,5.0,1.91,01-31
2018-02-01,0.0,4.6,1.789,02-01
2018-02-02,0.0,5.1,1.705,02-02
2018-02-03,0.0,4.8,1.605,02-03
2018-02-04,0.0,4.7,1.422,02-04
2018-02-05,0.0,5.3,1.494,02-05
2018-02-06,0.0,5.7,1.435,02-06
2018-02-07,0.0,5.8,1.349,02-07
2018-02-08,0.0,5.6,1.292,02-08
2018-02-09,5.992880184,3.7,1.294,02-09
2018-02-10,0.0,3.3,1.347,02-10
2018-02-11,4.048270564,3.0,1.246,02-11
2018-02-12,0.0,4.0,1.397,02-12
2018-02-13,0.0,3.7,1.273,02-13
2018-02-14,0.0,4.5,1.219,02-14
2018-02-15,0.0,4.9,1.166,02-15
2018-02-16,0.0,4.8,1.107,02-16
2018-02-17,0.0,5.3,1.125,02-17
2018-02-18,0.0,5.2,1.126,02-18
2018-02-19,10.69652748,4.2,1.141,02-19
2018-02-20,0.0,3.9,1.369,02-20
2018-02-21,0.0,4.2,1.185,02-21
2018-02-22,0.0,4.2,1.098,02-22
2018-02-23,0.0,3.8,1.077,02-23
2018-02-24,0.0,4.0,1.023,02-24
2018-02-25,0.0,4.2,0.985,02-25
2018-02-26,0.0,4.0,0.959,02-26
2018-02-27,6.400601232,3.5,0.949,02-27
2018-02-28,0.0,3.5,1.079,02-28
2018-03-01,0.0,3.8,1.076,03-01
2018-03-02,0.0,3.7,1.185,03-02
2018-03-03,0.0,3.8,1.2,03-03
2018-03-04,1.581488379,3.6,1.081,03-04
2018-03-05,0.516606428,3.1,1.102,03-05
2018-03-06,0.0,4.0,1.346,03-06
2018-03-07,0.0,3.6,1.147,03-07
2018-03-08,0.0,3.4,1.057,03-08
2018-03-09,0.0,3.7,0.997,03-09
2018-03-10,0.0,4.0,0.952,03-10
2018-03-11,5.208940135,3.0,1.179,03-11
2018-03-12,0.0,3.4,1.204,03-12
2018-03-13,0.0,3.9,0.936,03-13
2018-03-14,4.807764217,4.5,0.819,03-14
2018-03-15,0.0,3.8,0.752,03-15
2018-03-16,0.0,3.0,0.693,03-16
2018-03-17,9.259383619,2.8,0.679,03-17
2018-03-18,13.21370495,3.7,0.877,03-18
2018-03-19,0.0,3.2,0.967,03-19
2018-03-20,0.0,3.7,0.869,03-20
2018-03-21,0.0,2.9,0.847,03-21
2018-03-22,0.0,2.9,0.85,03-22
2018-03-23,26.34118684,3.9,0.851,03-23
2018-03-24,19.98106843,1.9,1.468,03-24
2018-03-25,1.796243826,2.2,2.133,03-25
2018-03-26,0.0,2.2,2.083,03-26
2018-03-27,0.0,2.4,2.24,03-27
2018-03-28,0.0,2.8,2.099,03-28
2018-03-29,0.0,2.5,2.467,03-29
2018-03-30,0.0,2.7,2.452,03-30
2018-03-31,0.0,2.3,2.117,03-31
2018-04-01,5.576017161,2.0,1.811,04-01
2018-04-02,0.967760841,2.5,1.655,04-02
2018-04-03,7.639892314,2.2,1.714,04-03
2018-04-04,0.0,2.3,1.439,04-04
2018-04-05,0.0,2.3,1.481,04-05
2018-04-06,0.0,2.2,1.487,04-06
2018-04-07,0.0,2.8,1.465,04-07
2018-04-08,0.029525997,2.1,1.42,04-08
2018-04-09,0.0,3.1,1.366,04-09
2018-04-10,0.0,3.1,1.353,04-10
2018-04-11,0.0,4.6,1.255,04-11
2018-04-12,27.44564811,1.8,1.231,04-12
2018-04-13,0.0,2.2,1.589,04-13
2018-04-14,0.0,2.3,1.381,04-14
2018-04-15,0.0,2.0,1.596,04-15
2018-04-16,0.0,2.6,1.709,04-16
2018-04-17,0.0,2.0,1.742,04-17
2018-04-18,0.0,2.5,1.844,04-18
2018-04-19,0.0,2.2,1.709,04-19
2018-04-20,34.72341191,1.3,1.585,04-20
2018-04-21,11.3073502,1.8,1.885,04-21
2018-04-22,9.078230682,1.8,1.67,04-22
2018-04-23,1.90517855,1.6,5.759,04-23
2018-04-24,0.0,1.6,12.257,04-24
2018-04-25,0.0,1.9,12.401,04-25
2018-04-26,0.0,1.9,9.864,04-26
2018-04-27,0.0,2.0,8.031,04-27
2018-04-28,0.0,1.6,6.95,04-28
2018-04-29,16.09347464,1.4,9.009,04-29
2018-04-30,0.694262227,1.3,8.689,04-30
2018-05-01,0.0,1.6,12.345,05-01
2018-05-02,12.20103175,1.2,10.847,05-02
2018-05-03,0.0,1.5,9.996,05-03
2018-05-04,0.0,1.1,10.203,05-04
2018-05-05,0.810837851,1.2,9.4,05-05
2018-05-06,0.0,1.5,8.635,05-06
2018-05-07,0.0,1.8,8.223,05-07
2018-05-08,0.0,1.5,7.542,05-08
2018-05-09,0.25565487,1.1,6.753,05-09
2018-05-10,2.011136613,1.2,6.061,05-10
2018-05-11,0.0,1.7,5.14,05-11
2018-05-12,0.0,1.2,4.383,05-12
2018-05-13,0.0,0.7,3.776,05-13
2018-05-14,0.0,1.1,3.276,05-14
2018-05-15,0.0,1.1,2.805,05-15
2018-05-16,0.0,0.8,2.449,05-16
2018-05-17,6.362669568,0.9,2.189,05-17
2018-05-18,0.0,0.9,2.195,05-18
2018-05-19,0.0,1.0,2.152,05-19
2018-05-20,0.0,0.9,2.39,05-20
2018-05-21,0.0,1.0,2.296,05-21
2018-05-22,0.0,0.6,2.095,05-22
2018-05-23,0.0,0.7,1.914,05-23
2018-05-24,0.0,0.5,1.755,05-24
2018-05-25,0.0,0.5,1.635,05-25
2018-05-26,0.0,0.6,1.513,05-26
2018-05-27,0.0,0.8,1.435,05-27
2018-05-28,0.0,1.5,1.351,05-28
2018-05-29,0.0,1.8,1.272,05-29
2018-05-30,26.35935997,1.3,1.219,05-30
2018-05-31,33.63108441,0.8,1.337,05-31
2018-06-01,0.059051994,0.8,5.615,06-01
2018-06-02,0.0,0.9,14.959,06-02
2018-06-03,0.0,0.6,31.467,06-03
2018-06-04,1.226701117,1.1,35.933,06-04
2018-06-05,0.0,0.9,29.888,06-05
2018-06-06,0.0,0.7,24.015,06-06
2018-06-07,0.0,0.9,18.13,06-07
2018-06-08,0.0,0.4,13.174,06-08
2018-06-09,0.0,0.5,10.1,06-09
2018-06-10,12.89299554,1.1,8.312,06-10
2018-06-11,12.17199822,0.8,14.525,06-11
2018-06-12,0.0,1.5,77.646,06-12
2018-06-13,0.0,1.6,77.462,06-13
2018-06-14,0.0,0.6,70.368,06-14
2018-06-15,0.0,0.4,70.615,06-15
2018-06-16,0.0,0.6,41.986,06-16
2018-06-17,0.0,0.3,25.444,06-17
2018-06-18,0.0,0.1,18.067,06-18
2018-06-19,0.0,0.6,13.947,06-19
2018-06-20,0.0,0.7,11.535,06-20
2018-06-21,1.286075116,1.3,10.094,06-21
2018-06-22,0.0,0.4,9.105,06-22
2018-06-23,17.37286391,0.7,8.459,06-23
2018-06-24,0.0,0.3,8.641,06-24
2018-06-25,0.0,0.3,11.397,06-25
2018-06-26,0.0,0.4,14.368,06-26
2018-06-27,0.0,0.3,15.285,06-27
2018-06-28,6.135682834,0.6,12.901,06-28
2018-06-29,3.972222544,0.7,10.914,06-29
2018-06-30,0.0,0.7,9.746,06-30
2018-07-01,56.25020398,0.7,9.602,07-01
2018-07-02,2.051592028,1.0,31.711,07-02
2018-07-03,0.0,0.8,89.806,07-03
2018-07-04,0.0,0.8,191.472,07-04
2018-07-05,0.0,1.0,341.277,07-05
2018-07-06,36.76068209,1.7,324.543,07-06
2018-07-07,20.99078627,0.9,302.606,07-07
2018-07-08,1.762876274,0.8,515.235,07-08
2018-07-09,0.0,0.5,458.675,07-09
2018-07-10,0.0,0.2,414.298,07-10
2018-07-11,0.0,0.4,384.213,07-11
2018-07-12,0.0,0.5,215.86,07-12
2018-07-13,0.0,0.8,98.436,07-13
2018-07-14,0.0,0.8,54.476,07-14
2018-07-15,0.0,1.4,37.499,07-15
2018-07-16,11.73447651,0.9,28.892,07-16
2018-07-17,32.85642975,1.0,24.285,07-17
2018-07-18,22.26921589,0.7,52.645,07-18
2018-07-19,3.226179142,1.4,222.703,07-19
2018-07-20,16.19950043,1.4,386.68,07-20
2018-07-21,0.0,1.2,464.893,07-21
2018-07-22,4.044314644,0.9,471.753,07-22
2018-07-23,0.0,0.9,350.383,07-23
2018-07-24,1.392778554,0.8,259.022,07-24
2018-07-25,31.83221246,1.6,166.687,07-25
2018-07-26,0.620471241,1.0,152.138,07-26
2018-07-27,0.0,0.9,292.312,07-27
2018-07-28,0.0,1.3,315.985,07-28
2018-07-29,0.0,1.1,312.852,07-29
2018-07-30,0.0,1.0,239.051,07-30
2018-07-31,0.0,0.7,134.596,07-31
2018-08-01,0.0,0.6,76.359,08-01
2018-08-02,0.0,0.9,50.215,08-02
2018-08-03,0.0,1.2,38.083,08-03
2018-08-04,0.590519939,0.9,32.915,08-04
2018-08-05,0.0,0.7,39.104,08-05
2018-08-06,0.0,0.8,30.029,08-06
2018-08-07,0.0,1.3,24.521,08-07
2018-08-08,7.017572959,1.1,20.886,08-08
2018-08-09,0.932604273,1.9,19.145,08-09
2018-08-10,0.209814801,1.7,19.593,08-10
2018-08-11,0.0,1.3,18.803,08-11
2018-08-12,0.0,1.6,17.596,08-12
2018-08-13,0.0,1.4,16.369,08-13
2018-08-14,0.0,1.5,15.061,08-14
2018-08-15,0.0,1.1,14.014,08-15
2018-08-16,0.0,1.1,13.075,08-16
2018-08-17,0.0,1.3,12.19,08-17
2018-08-18,0.0,1.5,11.446,08-18
2018-08-19,9.100402619,1.0,10.754,08-19
2018-08-20,0.266207186,1.6,10.962,08-20
2018-08-21,0.0,1.2,11.892,08-21
2018-08-22,8.855248879,0.9,11.916,08-22
2018-08-23,8.676310888,1.2,11.618,08-23
2018-08-24,36.09819771,1.0,58.233,08-24
2018-08-25,0.0,2.2,141.492,08-25
2018-08-26,0.0,1.6,198.544,08-26
2018-08-27,0.0,1.7,191.441,08-27
2018-08-28,0.0,1.5,164.005,08-28
2018-08-29,70.49147228,1.7,88.483,08-29
2018-08-30,15.65016139,1.5,116.486,08-30
2018-08-31,15.25718331,1.5,306.798,08-31
2018-09-01,6.246571478,2.0,493.592,09-01
2018-09-02,2.133371294,1.3,846.365,09-02
2018-09-03,0.0,1.7,675.516,09-03
2018-09-04,0.0,1.5,432.164,09-04
2018-09-05,0.0,1.9,249.163,09-05
2018-09-06,0.0,2.0,136.656,09-06
2018-09-07,0.0,2.1,83.926,09-07
2018-09-08,0.0,2.0,57.413,09-08
2018-09-09,0.0,2.3,42.342,09-09
2018-09-10,0.0,2.0,33.645,09-10
2018-09-11,0.0,2.3,28.224,09-11
2018-09-12,0.0,2.4,24.436,09-12
2018-09-13,0.0,1.9,21.377,09-13
2018-09-14,6.329888223,2.1,19.297,09-14
2018-09-15,0.760744979,3.4,18.069,09-15
2018-09-16,0.524537004,2.1,18.601,09-16
2018-09-17,0.0,1.8,19.435,09-17
2018-09-18,0.0,2.1,17.885,09-18
2018-09-19,0.0,2.8,16.382,09-19
2018-09-20,0.0,2.6,15.316,09-20
2018-09-21,0.0,2.5,13.985,09-21
2018-09-22,29.76984978,4.3,12.868,09-22
2018-09-23,73.54492697,1.6,22.49,09-23
2018-09-24,0.0,2.2,161.814,09-24
2018-09-25,0.0,2.9,430.036,09-25
2018-09-26,4.182705803,2.0,508.916,09-26
2018-09-27,0.41649678,2.8,596.858,09-27
2018-09-28,0.0,1.9,411.228,09-28
2018-09-29,49.20446214,2.3,232.192,09-29
2018-09-30,10.83496829,2.3,268.927,09-30
2018-10-01,22.10858768,1.9,421.361,10-01
2018-10-02,0.0,2.3,439.685,10-02
2018-10-03,0.0,2.3,575.497,10-03
2018-10-04,0.0,3.0,501.553,10-04
2018-10-05,0.0,2.6,369.129,10-05
2018-10-06,0.0,2.5,188.502,10-06
2018-10-07,0.0,2.8,88.312,10-07
2018-10-08,0.362696342,3.3,56.086,10-08
2018-10-09,8.225069126,2.4,39.858,10-09
2018-10-10,0.0,3.1,36.828,10-10
2018-10-11,8.01138963,2.2,38.449,10-11
2018-10-12,17.12639201,1.6,43.386,10-12
2018-10-13,0.0,3.0,99.392,10-13
2018-10-14,0.0,3.0,150.62,10-14
2018-10-15,0.0,3.4,145.161,10-15
2018-10-16,0.0,3.5,130.612,10-16
2018-10-17,0.0,4.0,89.24,10-17
2018-10-18,0.0,3.3,57.868,10-18
2018-10-19,0.0,3.8,44.049,10-19
2018-10-20,0.0,3.0,33.499,10-20
2018-10-21,0.0,3.6,27.612,10-21
2018-10-22,1.763683449,3.6,22.693,10-22
2018-10-23,0.0,3.3,18.77,10-23
2018-10-24,0.0,3.9,16.287,10-24
2018-10-25,0.0,3.1,14.32,10-25
2018-10-26,0.177155982,2.4,12.519,10-26
2018-10-27,0.0,3.5,11.289,10-27
2018-10-28,0.0,2.8,10.563,10-28
2018-10-29,0.0,4.4,10.21,10-29
2018-10-30,0.994766558,3.1,9.498,10-30
2018-10-31,0.0,3.8,8.785,10-31
2018-11-01,0.0,3.6,8.017,11-01
2018-11-02,4.183331686,3.8,7.575,11-02
2018-11-03,0.0,3.7,7.363,11-03
2018-11-04,0.0,3.8,6.991,11-04
2018-11-05,0.0,4.1,6.89,11-05
2018-11-06,0.0,3.1,6.586,11-06
2018-11-07,0.0,4.5,6.093,11-07
2018-11-08,0.0,5.5,5.401,11-08
2018-11-09,0.0,5.2,4.632,11-09
2018-11-10,0.0,4.7,3.938,11-10
2018-11-11,0.0,3.1,3.27,11-11
2018-11-12,0.171859294,3.3,3.0,11-12
2018-11-13,25.46101084,3.1,3.115,11-13
2018-11-14,0.0,6.3,3.33,11-14
2018-11-15,0.0,5.6,3.662,11-15
2018-11-16,0.0,4.0,4.167,11-16
2018-11-17,23.66499923,3.5,3.647,11-17
2018-11-18,0.0,4.7,3.47,11-18
2018-11-19,0.0,4.5,3.079,11-19
2018-11-20,0.0,5.2,3.743,11-20
2018-11-21,0.0,5.7,3.52,11-21
2018-11-22,0.0,5.4,3.072,11-22
2018-11-23,0.0,3.3,3.333,11-23
2018-11-24,0.0,4.1,3.053,11-24
2018-11-25,0.0,4.4,2.674,11-25
2018-11-26,0.0,4.0,2.456,11-26
2018-11-27,4.189457041,5.1,2.142,11-27
2018-11-28,8.587555124,2.9,2.065,11-28
2018-11-29,0.0,3.5,1.957,11-29
2018-11-30,30.1887416,3.5,1.784,11-30
2018-12-01,0.147629985,5.0,1.691,12-01
2018-12-02,0.0,4.5,1.701,12-02
2018-12-03,0.0,5.3,1.636,12-03
2018-12-04,0.0,5.1,1.727,12-04
2018-12-05,0.0,4.5,1.851,12-05
2018-12-06,0.0,4.1,1.964,12-06
2018-12-07,0.0,3.8,1.951,12-07
2018-12-08,0.0,4.6,1.756,12-08
2018-12-09,0.0,5.6,1.582,12-09
2018-12-10,0.0,5.9,1.442,12-10
2018-12-11,33.60090964,4.2,1.344,12-11
2018-12-12,0.0,3.8,1.87,12-12
2018-12-13,11.72400205,5.9,1.803,12-13
2018-12-14,13.96222198,3.6,3.594,12-14
2018-12-15,0.0,3.8,6.044,12-15
2018-12-16,0.0,5.2,7.098,12-16
2018-12-17,22.80429053,2.3,7.717,12-17
2018-12-18,0.059051994,2.5,8.301,12-18
2018-12-19,12.90708944,2.5,8.552,12-19
2018-12-20,0.209814801,2.9,9.647,12-20
