,longitude,latitude,drain_area,station_code,unique_gauge_id,provider,data_source,altitude,river,gauge_serial_number,state,site_name,organization,warning_level,danger_level,extreme_danger_level,district,gauge_id,has_third_party_water_level_forecast,is_dam,division,upazilla,ffdata_station_alias,manual_hybas_id,from_date,to_date,pre_monsoon_danger_level,highest_flood_level,is_alerting,village,subdistrict,is_external_polygon,HYBAS_ID,original_hybas_id,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER,SORT,predecessors,continent
0,-54.311,-30.341,,A832,DNAUY_A832,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SÃO GABRIEL,,,,,,,,,,,,,,,,,,,,False,6120853550,6120853550,6120852990,6120015560,6120015560,434.7,434.7,95.8,1006.8,641208977000,0,0,2,85792,"['6120854790', '6120854710']",SOUTH_AMERICA
1,-57.68,-29.85,,A50BD458,DNAUY_A50BD458,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Miriñay Po. Ledesma,,,,,,,,,,,,,,,,,,,,False,6120848270,6120848270,6120849510,6120016760,6120016760,412.5,412.5,206.9,10235.2,641840300300,0,0,2,87741,"['6120846210', '6120846200']",SOUTH_AMERICA
2,-56.0553,-29.3092,,76800000,DNAUY_76800000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO MARIANO PINTO,,,,,,,,,,,,,,,,,,,,False,6120840840,6120840840,6120840630,6120016760,6120016760,594.7,594.7,75.5,42582.7,641861070300,0,0,2,88066,"['6120840700', '6120840780']",SOUTH_AMERICA
3,-55.7875,-29.7683,,76750000,DNAUY_76750000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ALEGRETE,,,,,,,,,,,,,,,,,,,,False,6120845750,6120845750,6120845540,6120016760,6120016760,675.9,675.9,199.5,6048.3,641862035000,0,0,3,88176,"['6120847230', '6120847240']",SOUTH_AMERICA
4,-54.9169,-30.2428,,76310000,DNAUY_76310000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ROSARIO DO SUL,,,,,,,,,,,,,,,,,,,,False,6120852630,6120852630,6121311210,6120016760,6120016760,847.5,847.5,46.5,12194.3,641867070000,0,0,2,88428,"['6120853430', '6120853440']",SOUTH_AMERICA
5,-56.016,-28.65,,A830,DNAUY_A830,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SAO BORJA,,,,,,,,,,,,,,,,,,,,False,6120833290,6120833290,6120833710,6120016760,6120016760,611.7,611.7,238.1,125071.5,641873503000,0,0,1,88086,"['6120831370', '6120831500']",SOUTH_AMERICA
6,-54.9031,-30.2808,,76300000,DNAUY_76300000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PONTE IBICUI DA ARMADA,,,,,,,,,,,,,,,,,,,,False,6120853430,6120853430,6120852630,6120016760,6120016760,856.2,856.2,136.6,6042.7,641868010110,0,0,3,88440,['6121312130'],SOUTH_AMERICA
7,-55.63,-28.17,,A500E26A,DNAUY_A500E26A,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Garruchos,,,,,,,,,,,,,,,,,,,,False,6120826620,6120826620,6120826790,6120016760,6120016760,726.9,726.9,145.9,116250.4,641873905000,0,0,1,88252,"['6120825370', '6120825310']",SOUTH_AMERICA
8,-53.9856,-30.2319,,85480010,DNAUY_85480010,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO DO ROCHA,,,,,,,,,,,,,,,,,,,,False,6120852520,6120852520,6120850910,6120015560,6120015560,389.3,389.3,39.7,3019.4,641208930500,0,0,2,85726,"['6120853210', '6120853200']",SOUTH_AMERICA
9,-57.0886,-29.7486,,77150000,DNAUY_77150000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,URUGUAIANA,,,,,,,,,,,,,,,,,,,,False,6120846740,6120846740,6120846730,6120016760,6120016760,436.5,436.5,204.5,190645.9,641850019100,0,0,1,87771,"['6120845880', '6120845800']",SOUTH_AMERICA
10,-57.08,-29.73,,A5004292,DNAUY_A5004292,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Paso de los libres,,,,,,,,,,,,,,,,,,,,False,6120846740,6120846740,6120846730,6120016760,6120016760,436.5,436.5,204.5,190645.9,641850019100,0,0,1,87771,"['6120845880', '6120845800']",SOUTH_AMERICA
11,-57.08333,-29.71666,,PNA_72,DNAUY_PNA_72,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Paso de los Libres,,,,,,,,,,,,,,,,,,,,False,6120846740,6120846740,6120846730,6120016760,6120016760,436.5,436.5,204.5,190645.9,641850019100,0,0,1,87771,"['6120845880', '6120845800']",SOUTH_AMERICA
12,-50.986,-26.819,,A859,DNAUY_A859,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CACADOR,,,,,,,,,,,,,,,,,,,,False,6120807950,6120807950,6120808360,6120016760,6120016760,1700.3,1700.3,166.8,166.9,641879496000,0,0,3,89234,[],SOUTH_AMERICA
13,-52.306,-27.658,,A828,DNAUY_A828,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ERECHIM,,,,,,,,,,,,,,,,,,,,False,6121298560,6121298560,6120820180,6120016760,6120016760,1434.5,1434.5,185.3,185.5,641879225200,0,0,3,89051,[],SOUTH_AMERICA
14,-51.513,-28.222,,A844,DNAUY_A844,DNAUY,uruguay_metadata_jan_2024.csv,,,,,LAGOA VERMELHA,,,,,,,,,,,,,,,,,,,,False,6121301000,6121301000,6120825070,6120016760,6120016760,1665.6,1665.6,248.4,248.4,641879809200,0,0,2,89209,[],SOUTH_AMERICA
15,-52.404,-28.227,,A839,DNAUY_A839,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO FUNDO,,,,,,,,,,,,,,,,,,,,False,6121301190,6121301190,6120823970,6120016760,6120016760,1484.6,1484.6,140.0,140.0,641879290200,0,0,2,89087,[],SOUTH_AMERICA
16,-54.3317,-29.9511,,2954040,DNAUY_2954040,DNAUY,uruguay_metadata_jan_2024.csv,,,,,COXILHA DO PAU FINADO,,,,,,,,,,,,,,,,,,,,False,6121310260,6121310260,6120848540,6120015560,6120015560,411.0,411.0,191.7,191.7,641208802200,0,0,4,85754,[],SOUTH_AMERICA
17,-55.1583,-29.4264,,2955024,DNAUY_2955024,DNAUY,uruguay_metadata_jan_2024.csv,,,,,FAZENDA CORDILHEIRA,,,,,,,,,,,,,,,,,,,,False,6121307480,6121307480,6121307710,6120016760,6120016760,749.0,749.0,153.4,153.6,641863080400,0,0,3,88289,[],SOUTH_AMERICA
18,-56.5206,-29.7786,,2956013,DNAUY_2956013,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CERRO DO COQUEIRO,,,,,,,,,,,,,,,,,,,,False,6120845360,6120845360,6120844740,6120016760,6120016760,567.8,567.8,176.7,176.7,641861025020,0,0,4,88019,[],SOUTH_AMERICA
19,-54.1375,-30.7478,,3054028,DNAUY_3054028,DNAUY,uruguay_metadata_jan_2024.csv,,,,,MARCO DAS ÁGUAS,,,,,,,,,,,,,,,,,,,,False,6120857180,6120857180,6120855040,6120015560,6120015560,496.7,496.7,194.7,194.7,641208990300,0,0,2,85851,[],SOUTH_AMERICA
20,-54.6439,-30.0972,,3054029,DNAUY_3054029,DNAUY,uruguay_metadata_jan_2024.csv,,,,,AZEVEDO SODRÉ,,,,,,,,,,,,,,,,,,,,False,6120850180,6120850180,6121310470,6120016760,6120016760,829.8,829.8,150.7,1353.2,641867043000,0,0,3,88397,"['6120851310', '6120851480']",SOUTH_AMERICA
21,-54.5533,-30.4811,,3054030,DNAUY_3054030,DNAUY,uruguay_metadata_jan_2024.csv,,,,,FAZENDA SÃO GABRIEL,,,,,,,,,,,,,,,,,,,,False,6120856270,6120856270,6120855100,6120016760,6120016760,894.3,894.3,187.4,187.6,641869016000,0,0,3,88497,[],SOUTH_AMERICA
22,-54.3697,-30.2447,,3054031,DNAUY_3054031,DNAUY,uruguay_metadata_jan_2024.csv,,,,,TIARAJU SÃO GABRIEL,,,,,,,,,,,,,,,,,,,,False,6120853510,6120853510,6120852990,6120015560,6120015560,434.6,434.6,172.6,172.7,641208976000,0,0,3,85791,[],SOUTH_AMERICA
23,-55.9531,-30.665,,3055017,DNAUY_3055017,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ESTÂNCIA SARANDI,,,,,,,,,,,,,,,,,,,,False,6121313400,6121313400,6121313390,6120016760,6120016760,607.9,607.9,228.9,229.0,641820805300,0,0,3,88084,[],SOUTH_AMERICA
24,-55.1553,-30.2269,,3055018,DNAUY_3055018,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CABECEIRA SAICÃ,,,,,,,,,,,,,,,,,,,,False,6120850430,6120850430,6121310550,6120016760,6120016760,834.0,834.0,237.4,237.5,641867020300,0,0,3,88404,[],SOUTH_AMERICA
25,-55.3197,-30.5469,,3055019,DNAUY_3055019,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CERRO DO COMBATE,,,,,,,,,,,,,,,,,,,,False,6120857020,6120857020,6120856960,6120016760,6120016760,919.0,919.0,119.8,119.8,641868042000,0,0,5,88539,[],SOUTH_AMERICA
26,-55.6664,-30.9453,,3055021,DNAUY_3055021,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ESTÂNCIA SANTA HILMA,,,,,,,,,,,,,,,,,,,,False,6121314650,6121314650,6120859780,6120016760,6120016760,653.4,653.4,133.9,133.9,641820907200,0,0,2,88148,[],SOUTH_AMERICA
27,-56.0206,-30.4247,,3056029,DNAUY_3056029,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ESTÂNCIA CATY,,,,,,,,,,,,,,,,,,,,False,6121312700,6121312700,6120856540,6120016760,6120016760,598.0,598.0,155.8,155.8,641820802200,0,0,4,88070,[],SOUTH_AMERICA
28,-52.1175,-31.29,,87920500,DNAUY_87920500,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO DO CANDOMBE,,,,,,,,,,,,,,,,,,,,False,6120015870,6120015870,0,6120015870,6120015870,0.0,0.0,197.9,197.9,641300700400,0,0,1,86100,[],SOUTH_AMERICA
29,-53.1808,-31.2419,,3153035,DNAUY_3153035,DNAUY,uruguay_metadata_jan_2024.csv,,,,,USINA TERMOELÉTRICA PIRATINI,,,,,,,,,,,,,,,,,,,,False,6120864700,6120864700,6120862930,6120015820,6120015820,248.1,248.1,111.4,111.5,641300662200,0,0,4,86045,[],SOUTH_AMERICA
30,-54.1672,-31.8661,,3154011,DNAUY_3154011,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ADUANA ACEGUÁ,,,,,,,,,,,,,,,,,,,,False,6120871430,6120871430,6120872460,6120015940,6120015940,323.4,323.4,247.4,247.5,641404064000,0,0,4,86387,[],SOUTH_AMERICA
31,-54.161,-31.8741,,1496,DNAUY_1496,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Aceguá,,,,,,,,,,,,,,,,,,,,False,6120871430,6120871430,6120872460,6120015940,6120015940,323.4,323.4,247.4,247.5,641404064000,0,0,4,86387,[],SOUTH_AMERICA
32,-54.13,-31.4533,,79200010,DNAUY_79200010,DNAUY,uruguay_metadata_jan_2024.csv,,,,,FAZENDA SÃO JORGE / BAGÉ,,,,,,,,,,,,,,,,,,,,False,6120867810,6120867810,6120867920,6120016720,6120016720,711.5,711.5,180.2,838.8,641609995300,0,0,1,87377,"['6120867050', '6120867010']",SOUTH_AMERICA
33,-54.5311,-31.27,,3154013,DNAUY_3154013,DNAUY,uruguay_metadata_jan_2024.csv,,,,,BENTO RENGO,,,,,,,,,,,,,,,,,,,,False,6121316340,6121316340,6121316180,6120016760,6120016760,997.1,997.1,128.0,508.8,641869094000,0,0,2,88678,['6121316390'],SOUTH_AMERICA
34,-54.5114,-31.5119,,3154015,DNAUY_3154015,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO SÃO LUIS BAGÉ,,,,,,,,,,,,,,,,,,,,False,6121317400,6121317400,6120869640,6120016720,6120016720,699.0,699.0,210.0,374.0,641609960200,0,0,2,87366,['6121317090'],SOUTH_AMERICA
35,-54.1847,-31.0222,,3154016,DNAUY_3154016,DNAUY,uruguay_metadata_jan_2024.csv,,,,,TORQUATO SEVERO,,,,,,,,,,,,,,,,,,,,False,6121314770,6121314770,6120860630,6120016760,6120016760,986.3,986.3,197.1,197.1,641869060320,0,0,3,88668,[],SOUTH_AMERICA
36,-54.7122,-31.4378,,3154017,DNAUY_3154017,DNAUY,uruguay_metadata_jan_2024.csv,,,,,VILA SERRILHADA,,,,,,,,,,,,,,,,,,,,False,6120868760,6120868760,6120869210,6120016720,6120016720,701.0,701.0,190.7,190.7,641609942300,0,0,3,87370,[],SOUTH_AMERICA
37,-54.722,-31.436,,1348,DNAUY_1348,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Cerrillada,,,,,,,,,,,,,,,,,,,,False,6120868760,6120868760,6120869210,6120016720,6120016720,701.0,701.0,190.7,190.7,641609942300,0,0,3,87370,[],SOUTH_AMERICA
38,-55.0944,-31.2397,,3155005,DNAUY_3155005,DNAUY,uruguay_metadata_jan_2024.csv,,,,,POZZOBON,,,,,,,,,,,,,,,,,,,,False,6121316020,6121316020,6120863190,6120016760,6120016760,995.4,995.4,176.2,176.2,641868095200,0,0,3,88677,[],SOUTH_AMERICA
39,-53.3978,-32.0289,,3253030,DNAUY_3253030,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CORSAN HERVAL,,,,,,,,,,,,,,,,,,,,False,6121319780,6121319780,6120875350,6120015940,6120015940,173.2,173.2,137.3,137.3,641403067200,0,0,2,86239,[],SOUTH_AMERICA
40,-53.788,-32.1456,,1626,DNAUY_1626,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Centurión,,,,,,,,,,,,,,,,,,,,False,6120876290,6120876290,6120877310,6120015940,6120015940,247.6,247.6,208.6,4836.7,641404039000,0,0,2,86298,"['6120874750', '6120874690']",SOUTH_AMERICA
41,-53.0619,-33.2381,,3353020,DNAUY_3353020,DNAUY,uruguay_metadata_jan_2024.csv,,,,,VITÓRIA PALMAR,,,,,,,,,,,,,,,,,,,,False,6121323900,6121323900,6121323820,6120015940,6120015940,205.4,205.4,167.6,309.5,641403085400,0,0,2,86260,['6121324310'],SOUTH_AMERICA
42,-52.398,-26.939,,A858,DNAUY_A858,DNAUY,uruguay_metadata_jan_2024.csv,,,,,XANXERE,,,,,,,,,,,,,,,,,,,,False,6120810080,6120810080,6120811070,6120016760,6120016760,1401.4,1401.4,164.5,164.5,641879324000,0,0,3,89020,[],SOUTH_AMERICA
43,-55.12,-27.88,,A5010362,DNAUY_A5010362,DNAUY,uruguay_metadata_jan_2024.csv,,,,,San Javier,,,,,,,,,,,,,,,,,,,,False,6121299300,6121299300,6120822540,6120016760,6120016760,825.5,825.5,176.4,97036.9,641877113200,0,0,1,88390,"['6120821660', '6120821670']",SOUTH_AMERICA
44,-55.133333,-27.883333,,PNA_65,DNAUY_PNA_65,DNAUY,uruguay_metadata_jan_2024.csv,,,,,San Javier,,,,,,,,,,,,,,,,,,,,False,6121299300,6121299300,6120822540,6120016760,6120016760,825.5,825.5,176.4,97036.9,641877113200,0,0,1,88390,"['6120821660', '6120821670']",SOUTH_AMERICA
45,-56.5544,-29.1175,,75900000,DNAUY_75900000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ITAQUI,,,,,,,,,,,,,,,,,,,,False,6120838360,6120838360,6120839660,6120016760,6120016760,541.6,541.6,13.0,130912.2,641873101000,0,0,1,87963,"['6120838370', '6120838320']",SOUTH_AMERICA
46,-56.556,-29.113,,A50029A6,DNAUY_A50029A6,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Alvear,,,,,,,,,,,,,,,,,,,,False,6120838360,6120838360,6120839660,6120016760,6120016760,541.6,541.6,13.0,130912.2,641873101000,0,0,1,87963,"['6120838370', '6120838320']",SOUTH_AMERICA
47,-56.4756,-29.4683,,76150050,DNAUY_76150050,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PONTE IBIROCAÍ,,,,,,,,,,,,,,,,,,,,False,6120842330,6120842330,6120842190,6120016760,6120016760,518.7,518.7,94.4,1899.8,641861023100,0,0,3,87925,"['6120842650', '6120842690']",SOUTH_AMERICA
48,-54.3806,-31.1417,,76220900,DNAUY_76220900,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO DA FERRARIA,,,,,,,,,,,,,,,,,,,,False,6121316080,6121316080,6121316390,6120016760,6120016760,1028.0,1028.0,75.2,254.0,641869096000,0,0,2,88703,['6121315840'],SOUTH_AMERICA
49,-54.618,-31.003,,A881,DNAUY_A881,DNAUY,uruguay_metadata_jan_2024.csv,,,,,DOM PEDRITO,,,,,,,,,,,,,,,,,,,,False,6120862110,6120862110,6120861930,6120016760,6120016760,958.4,958.4,181.4,181.4,641869076000,0,0,3,88612,[],SOUTH_AMERICA
50,-54.6856,-30.9947,,76240000,DNAUY_76240000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,DOM PEDRITO/CORSAN,,,,,,,,,,,,,,,,,,,,False,6120862110,6120862110,6120861930,6120016760,6120016760,958.4,958.4,181.4,181.4,641869076000,0,0,3,88612,[],SOUTH_AMERICA
51,-55.0431,-30.5183,,76290000,DNAUY_76290000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO DOS FARRAPOS,,,,,,,,,,,,,,,,,,,,False,6120855920,6120855920,6120855750,6120016760,6120016760,897.3,897.3,140.2,4640.8,641868030300,0,0,3,88503,"['6120856960', '6120857030']",SOUTH_AMERICA
52,-54.8531,-29.895,,76380050,DNAUY_76380050,DNAUY,uruguay_metadata_jan_2024.csv,,,,,RIO CACEQUI,,,,,,,,,,,,,,,,,,,,False,6120848280,6120848280,6120847400,6120016760,6120016760,802.1,802.1,132.8,1835.9,641867041100,0,0,3,88363,['6121310470'],SOUTH_AMERICA
53,-54.6889,-29.4997,,76431995,DNAUY_76431995,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PONTE RIO JAGUARI,,,,,,,,,,,,,,,,,,,,False,6120843310,6120843310,6120844390,6120016760,6120016760,815.0,815.0,113.0,2365.3,641864091100,0,0,3,88380,['6121307810'],SOUTH_AMERICA
54,-55.1964,-29.6869,,76500040,DNAUY_76500040,DNAUY,uruguay_metadata_jan_2024.csv,,,,,JACAQUÁ,,,,,,,,,,,,,,,,,,,,False,6120844530,6120844530,6120844480,6120016760,6120016760,734.3,734.3,82.9,27912.1,641863095000,0,0,2,88260,"['6120845410', '6120845550']",SOUTH_AMERICA
55,-55.4814,-29.5958,,76560000,DNAUY_76560000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,MANOEL VIANA,,,,,,,,,,,,,,,,,,,,False,6120844270,6120844270,6120844510,6120016760,6120016760,706.3,706.3,20.6,29391.0,641863070300,0,0,2,88214,"['6120844370', '6120844410']",SOUTH_AMERICA
56,-55.6594,-30.0681,,76660900,DNAUY_76660900,DNAUY,uruguay_metadata_jan_2024.csv,,,,,FUNDAÇÃO MARONNA ALEGRETE,,,,,,,,,,,,,,,,,,,,False,6121310640,6121310640,6121310610,6120016760,6120016760,724.5,724.5,206.4,3040.9,641862071300,0,0,3,88244,"['6120851190', '6120851200']",SOUTH_AMERICA
57,-55.5992,-29.9514,,76741900,DNAUY_76741900,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO DO OSÓRIO ALEGRETE,,,,,,,,,,,,,,,,,,,,False,6121310170,6121310170,6121309840,6120016760,6120016760,713.2,713.2,182.0,1253.2,641862041300,0,0,4,88228,['6121310510'],SOUTH_AMERICA
58,-56.511778,-30.398215,,INUMET-16,DNAUY_INUMET-16,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ARTIGAS,,,,,,,,,,,,,,,,,,,,False,6121312260,6121312260,6121311930,6120016760,6120016760,533.7,533.7,168.7,4739.2,641820730300,0,0,2,87953,"['6120854780', '6120854860']",SOUTH_AMERICA
59,-56.54,-30.43,,INUMET-74,DNAUY_INUMET-74,DNAUY,uruguay_metadata_jan_2024.csv,,,,,COLONIA RIVERA,,,,,,,,,,,,,,,,,,,,False,6121312260,6121312260,6121311930,6120016760,6120016760,533.7,533.7,168.7,4739.2,641820730300,0,0,2,87953,"['6120854780', '6120854860']",SOUTH_AMERICA
60,-56.51267,-30.39911,,INUMET-1337,DNAUY_INUMET-1337,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Artigas G3,,,,,,,,,,,,,,,,,,,,False,6121312260,6121312260,6121311930,6120016760,6120016760,533.7,533.7,168.7,4739.2,641820730300,0,0,2,87953,"['6120854780', '6120854860']",SOUTH_AMERICA
61,-56.4656,-30.3844,,77500000,DNAUY_77500000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,QUARAI,,,,,,,,,,,,,,,,,,,,False,6121312260,6121312260,6121311930,6120016760,6120016760,533.7,533.7,168.7,4739.2,641820730300,0,0,2,87953,"['6120854780', '6120854860']",SOUTH_AMERICA
62,-56.4567,-30.3928,,A50C65E2,DNAUY_A50C65E2,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Artigas,,,,,,,,,,,,,,,,,,,,False,6121312260,6121312260,6121311930,6120016760,6120016760,533.7,533.7,168.7,4739.2,641820730300,0,0,2,87953,"['6120854780', '6120854860']",SOUTH_AMERICA
63,-58.02,-31.38,,26676,DNAUY_26676,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Concordia,,,,,,,,,,,,,,,,,,,,False,6120867000,6120867000,6120867170,6120016760,6120016760,198.1,198.1,111.3,243096.4,641815030100,0,0,1,87499,"['6120866050', '6120866000']",SOUTH_AMERICA
64,-57.98300333,-31.43839722,,INUMET-239,DNAUY_INUMET-239,DNAUY,uruguay_metadata_jan_2024.csv,,,,,SALTO,,,,,,,,,,,,,,,,,,,,False,6120867000,6120867000,6120867170,6120016760,6120016760,198.1,198.1,111.3,243096.4,641815030100,0,0,1,87499,"['6120866050', '6120866000']",SOUTH_AMERICA
65,-57.98102,-31.43889,,INUMET-600,DNAUY_INUMET-600,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Salto G3,,,,,,,,,,,,,,,,,,,,False,6120867000,6120867000,6120867170,6120016760,6120016760,198.1,198.1,111.3,243096.4,641815030100,0,0,1,87499,"['6120866050', '6120866000']",SOUTH_AMERICA
66,-58.02,-31.38,,A50012EE,DNAUY_A50012EE,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Concordia,,,,,,,,,,,,,,,,,,,,False,6120867000,6120867000,6120867170,6120016760,6120016760,198.1,198.1,111.3,243096.4,641815030100,0,0,1,87499,"['6120866050', '6120866000']",SOUTH_AMERICA
67,-57.98,-31.39,,A501258E,DNAUY_A501258E,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Salto,,,,,,,,,,,,,,,,,,,,False,6120867000,6120867000,6120867170,6120016760,6120016760,198.1,198.1,111.3,243096.4,641815030100,0,0,1,87499,"['6120866050', '6120866000']",SOUTH_AMERICA
68,-54.3908,-31.6122,,79400400,DNAUY_79400400,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ESTÂNCIA DA LAGOA,,,,,,,,,,,,,,,,,,,,False,6120869270,6120869270,6120869650,6120016720,6120016720,690.9,690.9,184.9,1591.8,641609991000,0,0,1,87358,"['6120868410', '6120868490']",SOUTH_AMERICA
69,-52.2928,-31.3678,,87237000,DNAUY_87237000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PONTE ARROIO TURUÇU,,,,,,,,,,,,,,,,,,,,False,6120866670,6120866670,6120015890,6120015890,6120015890,29.1,29.1,203.7,563.9,641300803000,0,0,1,86103,"['6120866180', '6120866280']",SOUTH_AMERICA
70,-53.8206,-30.9083,,87550050,DNAUY_87550050,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PONTE CAMAQUÃ CHICO,,,,,,,,,,,,,,,,,,,,False,6120860730,6120860730,6120860240,6120015820,6120015820,317.3,317.3,154.6,1517.9,641300693110,0,0,1,86073,['6121314830'],SOUTH_AMERICA
71,-53.1478,-33.5022,,88009000,DNAUY_88009000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,GERIBATU,,,,,,,,,,,,,,,,,,,,False,6120889920,6120889920,6120016020,6120016020,6120016020,1.5,1.5,105.9,106.0,641502002000,0,0,2,86549,[],SOUTH_AMERICA
72,-53.5428,-33.5217,,36.0,DNAUY_36.0,DNAUY,uruguay_metadata_jan_2024.csv,,,,,Punta San Luis,,,,,,,,,,,,,,,,,,,,False,6120889410,6120889410,6120889360,6120015940,6120015940,281.5,281.5,240.1,5426.5,641406030000,0,0,2,86328,"['6120890220', '6120890230']",SOUTH_AMERICA
73,-52.5394,-32.5408,,88060200,DNAUY_88060200,DNAUY,uruguay_metadata_jan_2024.csv,,,,,TAIM MANGUEIRA,,,,,,,,,,,,,,,,,,,,False,6120879120,6120879120,6120877890,6120015940,6120015940,116.9,116.9,153.7,350.5,641403045100,0,0,2,86178,['6121321110'],SOUTH_AMERICA
74,-52.5392,-32.5397,,88060210,DNAUY_88060210,DNAUY,uruguay_metadata_jan_2024.csv,,,,,TAIM MIRIM,,,,,,,,,,,,,,,,,,,,False,6120879120,6120879120,6120877890,6120015940,6120015940,116.9,116.9,153.7,350.5,641403045100,0,0,2,86178,['6121321110'],SOUTH_AMERICA
75,-52.6436,-32.8336,,88150900,DNAUY_88150900,DNAUY,uruguay_metadata_jan_2024.csv,,,,,GASTAUD MANGUEIRA,,,,,,,,,,,,,,,,,,,,False,6121323410,6121323410,6120885630,6120016020,6120016020,72.7,72.7,109.8,455.9,641502009200,0,0,1,86558,['6121323000'],SOUTH_AMERICA
76,-53.376,-32.535,,A836,DNAUY_A836,DNAUY,uruguay_metadata_jan_2024.csv,,,,,JAGUARAO,,,,,,,,,,,,,,,,,,,,False,6121321640,6121321640,6121321770,6120015940,6120015940,187.3,187.3,131.2,7168.5,641404010400,0,0,2,86248,"['6120879480', '6120879490']",SOUTH_AMERICA
77,-53.4558,-32.5194,,88260000,DNAUY_88260000,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PASSO DAS PEDRAS,,,,,,,,,,,,,,,,,,,,False,6121321640,6121321640,6121321770,6120015940,6120015940,187.3,187.3,131.2,7168.5,641404010400,0,0,2,86248,"['6120879480', '6120879490']",SOUTH_AMERICA
78,-53.0897,-32.2394,,88370150,DNAUY_88370150,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CORSAN ARROIO GRANDE,,,,,,,,,,,,,,,,,,,,False,6120876570,6120876570,6121320670,6120015940,6120015940,136.4,136.4,238.5,619.2,641403065000,0,0,2,86202,"['6120875350', '6120875360']",SOUTH_AMERICA
79,-52.9008,-31.7192,,88550010,DNAUY_88550010,DNAUY,uruguay_metadata_jan_2024.csv,,,,,PONTE DO IMPÉRIO PIRATINI,,,,,,,,,,,,,,,,,,,,False,6120871110,6120871110,6120872020,6120015940,6120015940,104.2,104.2,156.5,1930.9,641402043000,0,0,3,86166,"['6120869700', '6120869660']",SOUTH_AMERICA
80,-52.407,-31.803,,A887,DNAUY_A887,DNAUY,uruguay_metadata_jan_2024.csv,,,,,CAPAO DO LEAO (PELOTAS),,,,,,,,,,,,,,,,,,,,False,6120871460,6120871460,6120871240,6120015940,6120015940,14.0,14.0,10.7,54915.9,641401005000,0,0,1,86120,"['6120871710', '6120871750']",SOUTH_AMERICA
81,-52.3892,-31.8111,,88690050,DNAUY_88690050,DNAUY,uruguay_metadata_jan_2024.csv,,,,,ECLUSA SÃO GONÇALO,,,,,,,,,,,,,,,,,,,,False,6120871460,6120871460,6120871240,6120015940,6120015940,14.0,14.0,10.7,54915.9,641401005000,0,0,1,86120,"['6120871710', '6120871750']",SOUTH_AMERICA
